[2023-07-05 23:59:08,487][train.py][line:207][INFO] Epoch:[1/300]	 loss=5.36199	 acc=0.058	 lr=0.00199
[2023-07-06 00:01:22,615][train.py][line:207][INFO] Epoch:[2/300]	 loss=5.08609	 acc=0.084	 lr=0.00195
[2023-07-06 00:03:34,803][train.py][line:207][INFO] Epoch:[3/300]	 loss=4.91186	 acc=0.100	 lr=0.00189
[2023-07-06 00:05:47,457][train.py][line:207][INFO] Epoch:[4/300]	 loss=4.77690	 acc=0.102	 lr=0.00181
[2023-07-06 00:08:01,163][train.py][line:207][INFO] Epoch:[5/300]	 loss=4.61565	 acc=0.144	 lr=0.00171
[2023-07-06 00:10:15,376][train.py][line:207][INFO] Epoch:[6/300]	 loss=4.44343	 acc=0.188	 lr=0.00159
[2023-07-06 00:12:27,723][train.py][line:207][INFO] Epoch:[7/300]	 loss=4.29473	 acc=0.185	 lr=0.00146
[2023-07-06 00:14:41,744][train.py][line:207][INFO] Epoch:[8/300]	 loss=4.14612	 acc=0.236	 lr=0.00132
[2023-07-06 00:16:55,209][train.py][line:207][INFO] Epoch:[9/300]	 loss=4.02662	 acc=0.248	 lr=0.00116
[2023-07-06 00:19:09,546][train.py][line:207][INFO] Epoch:[10/300]	 loss=3.90160	 acc=0.258	 lr=0.00101
[2023-07-06 00:21:21,886][train.py][line:207][INFO] Epoch:[11/300]	 loss=3.80737	 acc=0.278	 lr=0.00086
[2023-07-06 00:23:35,207][train.py][line:207][INFO] Epoch:[12/300]	 loss=3.70956	 acc=0.316	 lr=0.00070
[2023-07-06 00:25:47,539][train.py][line:207][INFO] Epoch:[13/300]	 loss=3.60667	 acc=0.323	 lr=0.00056
[2023-07-06 00:28:00,903][train.py][line:207][INFO] Epoch:[14/300]	 loss=3.50836	 acc=0.344	 lr=0.00043
[2023-07-06 00:30:13,145][train.py][line:207][INFO] Epoch:[15/300]	 loss=3.45888	 acc=0.346	 lr=0.00031
[2023-07-06 00:32:24,665][train.py][line:207][INFO] Epoch:[16/300]	 loss=3.37964	 acc=0.354	 lr=0.00021
[2023-07-06 00:34:37,102][train.py][line:207][INFO] Epoch:[17/300]	 loss=3.34798	 acc=0.363	 lr=0.00013
