[2023-07-07 23:52:16,031][train.py][line:207][INFO] Epoch:[1/300]	 loss=5.28014	 acc=0.059	 lr=0.00199
[2023-07-07 23:54:50,271][train.py][line:207][INFO] Epoch:[2/300]	 loss=5.06212	 acc=0.083	 lr=0.00195
[2023-07-07 23:57:22,867][train.py][line:207][INFO] Epoch:[3/300]	 loss=4.86958	 acc=0.115	 lr=0.00189
[2023-07-07 23:59:56,205][train.py][line:207][INFO] Epoch:[4/300]	 loss=4.67149	 acc=0.126	 lr=0.00181
[2023-07-08 00:02:29,568][train.py][line:207][INFO] Epoch:[5/300]	 loss=4.51598	 acc=0.145	 lr=0.00171
[2023-07-08 00:05:01,951][train.py][line:207][INFO] Epoch:[6/300]	 loss=4.39758	 acc=0.155	 lr=0.00159
[2023-07-08 00:07:34,605][train.py][line:207][INFO] Epoch:[7/300]	 loss=4.29896	 acc=0.180	 lr=0.00146
[2023-07-08 00:10:07,306][train.py][line:207][INFO] Epoch:[8/300]	 loss=4.18243	 acc=0.218	 lr=0.00132
[2023-07-08 00:12:40,374][train.py][line:207][INFO] Epoch:[9/300]	 loss=4.06965	 acc=0.220	 lr=0.00116
[2023-07-08 00:15:13,395][train.py][line:207][INFO] Epoch:[10/300]	 loss=3.96978	 acc=0.252	 lr=0.00101
[2023-07-08 00:17:45,486][train.py][line:207][INFO] Epoch:[11/300]	 loss=3.86676	 acc=0.280	 lr=0.00086
[2023-07-08 00:20:18,634][train.py][line:207][INFO] Epoch:[12/300]	 loss=3.76771	 acc=0.288	 lr=0.00070
[2023-07-08 00:22:51,585][train.py][line:207][INFO] Epoch:[13/300]	 loss=3.67601	 acc=0.310	 lr=0.00056
[2023-07-08 00:25:23,796][train.py][line:207][INFO] Epoch:[14/300]	 loss=3.59301	 acc=0.323	 lr=0.00043
[2023-07-08 00:27:56,304][train.py][line:207][INFO] Epoch:[15/300]	 loss=3.53988	 acc=0.336	 lr=0.00031
[2023-07-08 00:30:29,043][train.py][line:207][INFO] Epoch:[16/300]	 loss=3.46126	 acc=0.348	 lr=0.00021
[2023-07-08 00:33:01,579][train.py][line:207][INFO] Epoch:[17/300]	 loss=3.41505	 acc=0.360	 lr=0.00013
[2023-07-08 00:35:34,304][train.py][line:207][INFO] Epoch:[18/300]	 loss=3.40781	 acc=0.359	 lr=0.00007
[2023-07-08 00:38:06,804][train.py][line:207][INFO] Epoch:[19/300]	 loss=3.37579	 acc=0.363	 lr=0.00003
[2023-07-08 00:40:39,320][train.py][line:207][INFO] Epoch:[20/300]	 loss=3.35490	 acc=0.362	 lr=0.00200
[2023-07-08 00:43:11,924][train.py][line:207][INFO] Epoch:[21/300]	 loss=3.72908	 acc=0.300	 lr=0.00200
[2023-07-08 00:45:44,820][train.py][line:207][INFO] Epoch:[22/300]	 loss=3.69497	 acc=0.303	 lr=0.00199
[2023-07-08 00:48:17,175][train.py][line:207][INFO] Epoch:[23/300]	 loss=3.60966	 acc=0.321	 lr=0.00197
[2023-07-08 00:50:49,224][train.py][line:207][INFO] Epoch:[24/300]	 loss=3.53504	 acc=0.350	 lr=0.00195
[2023-07-08 00:53:21,722][train.py][line:207][INFO] Epoch:[25/300]	 loss=3.46633	 acc=0.350	 lr=0.00192
[2023-07-08 00:55:54,500][train.py][line:207][INFO] Epoch:[26/300]	 loss=3.37662	 acc=0.354	 lr=0.00189
[2023-07-08 00:58:26,243][train.py][line:207][INFO] Epoch:[27/300]	 loss=3.31045	 acc=0.379	 lr=0.00185
[2023-07-08 01:00:59,023][train.py][line:207][INFO] Epoch:[28/300]	 loss=3.22833	 acc=0.368	 lr=0.00181
[2023-07-08 01:03:30,798][train.py][line:207][INFO] Epoch:[29/300]	 loss=3.18050	 acc=0.411	 lr=0.00176
[2023-07-08 01:06:03,689][train.py][line:207][INFO] Epoch:[30/300]	 loss=3.10316	 acc=0.406	 lr=0.00171
[2023-07-08 01:08:35,793][train.py][line:207][INFO] Epoch:[31/300]	 loss=3.02845	 acc=0.419	 lr=0.00165
[2023-07-08 01:11:08,126][train.py][line:207][INFO] Epoch:[32/300]	 loss=2.97301	 acc=0.426	 lr=0.00159
[2023-07-08 01:13:40,971][train.py][line:207][INFO] Epoch:[33/300]	 loss=2.90953	 acc=0.458	 lr=0.00153
[2023-07-08 01:16:13,103][train.py][line:207][INFO] Epoch:[34/300]	 loss=2.83745	 acc=0.454	 lr=0.00146
[2023-07-08 01:18:45,639][train.py][line:207][INFO] Epoch:[35/300]	 loss=2.79529	 acc=0.463	 lr=0.00139
[2023-07-08 01:21:18,149][train.py][line:207][INFO] Epoch:[36/300]	 loss=2.73581	 acc=0.474	 lr=0.00132
[2023-07-08 01:23:50,694][train.py][line:207][INFO] Epoch:[37/300]	 loss=2.66543	 acc=0.490	 lr=0.00124
[2023-07-08 01:26:22,983][train.py][line:207][INFO] Epoch:[38/300]	 loss=2.60985	 acc=0.499	 lr=0.00116
[2023-07-08 01:28:56,009][train.py][line:207][INFO] Epoch:[39/300]	 loss=2.54007	 acc=0.515	 lr=0.00109
[2023-07-08 01:31:28,837][train.py][line:207][INFO] Epoch:[40/300]	 loss=2.50051	 acc=0.517	 lr=0.00101
[2023-07-08 01:34:01,100][train.py][line:207][INFO] Epoch:[41/300]	 loss=2.43134	 acc=0.523	 lr=0.00093
[2023-07-08 01:36:33,268][train.py][line:207][INFO] Epoch:[42/300]	 loss=2.40448	 acc=0.538	 lr=0.00086
[2023-07-08 01:39:05,967][train.py][line:207][INFO] Epoch:[43/300]	 loss=2.33863	 acc=0.546	 lr=0.00078
[2023-07-08 01:41:38,805][train.py][line:207][INFO] Epoch:[44/300]	 loss=2.28604	 acc=0.551	 lr=0.00070
[2023-07-08 01:44:11,070][train.py][line:207][INFO] Epoch:[45/300]	 loss=2.23619	 acc=0.558	 lr=0.00063
[2023-07-08 01:46:42,806][train.py][line:207][INFO] Epoch:[46/300]	 loss=2.19716	 acc=0.563	 lr=0.00056
[2023-07-08 01:49:15,377][train.py][line:207][INFO] Epoch:[47/300]	 loss=2.15224	 acc=0.570	 lr=0.00049
[2023-07-08 01:51:48,396][train.py][line:207][INFO] Epoch:[48/300]	 loss=2.09960	 acc=0.566	 lr=0.00043
[2023-07-08 01:54:20,583][train.py][line:207][INFO] Epoch:[49/300]	 loss=2.05997	 acc=0.579	 lr=0.00037
[2023-07-08 01:56:53,430][train.py][line:207][INFO] Epoch:[50/300]	 loss=2.03179	 acc=0.589	 lr=0.00031
[2023-07-08 01:59:25,950][train.py][line:207][INFO] Epoch:[51/300]	 loss=2.01071	 acc=0.590	 lr=0.00026
[2023-07-08 02:01:58,800][train.py][line:207][INFO] Epoch:[52/300]	 loss=1.93050	 acc=0.593	 lr=0.00021
[2023-07-08 02:04:31,875][train.py][line:207][INFO] Epoch:[53/300]	 loss=1.93006	 acc=0.597	 lr=0.00017
[2023-07-08 02:07:04,545][train.py][line:207][INFO] Epoch:[54/300]	 loss=1.91433	 acc=0.600	 lr=0.00013
[2023-07-08 02:09:37,060][train.py][line:207][INFO] Epoch:[55/300]	 loss=1.87969	 acc=0.598	 lr=0.00010
[2023-07-08 02:12:09,283][train.py][line:207][INFO] Epoch:[56/300]	 loss=1.86755	 acc=0.603	 lr=0.00007
